"title","description","url","company","rating","skills","location","salary_min","salary_max"
"UX Designer (Junior - Lead)","The roles involve working on an exciting opportunity to shape user\n              experience for their customers within the English language\n              teaching.…","https://www.glassdoor.co.uk/job-listing/ux-designer-junior-lead-jg-software-JV_IC3380454_KO0,23_KE24,35.htm?jl=1009341648705","Hidden for privacy reasons","0.0","English, UX, Teaching, Information architecture","Europe","521900000","2609500000"
"AI Chat Content Specialist","Accurately craft/update responses to those queries. This role\n              requires a content specialist to create content for a chatbot\n              application in order to resolve……","https://www.glassdoor.co.uk/job-listing/ai-chat-content-specialist-likewize-JV_IC3280589_KO0,26_KE27,35.htm?jl=1009340474434","Likewize","3.3","Content management systems, Data analysis skills,\n              Technical support, Information security, Usability","Europe","521900000","751536000"
"Communications Lead","Brand Management: Contribute to maintaining the Change Grow Live\n              brand within Camden, including newsletters and events for\n              stakeholders, service users, and……","https://www.glassdoor.co.uk/job-listing/communications-lead-change-grow-live-JV_IC2671300_KO0,19_KE20,36.htm?jl=1009338822458","Change Grow Live","3.4","Microsoft Powerpoint, Microsoft Outlook, Microsoft\n              Office, Analysis skills, Communication skills","Europe","668032000","730660000"
"Business Development Representative","Exceed daily outbound activity targets (phone calls, emails,\n              social touches) to book meetings with target investor accounts.…","https://www.glassdoor.co.uk/job-listing/business-development-representative-sensor-tower-JV_IC2671300_KO0,35_KE36,48.htm?jl=1009299265404","Sensor Tower","4.1","Sales, IT","Europe","793288000","1031274400"
"Junior Developer","You'll help us with customer tech issues as they arise. With the\n              support of our Head of Tech, maintain the integrity of the\n              EeBria.com and EeBriaTrade.com sites……","https://www.glassdoor.co.uk/job-listing/junior-developer-eebria-ltd-JV_IC2671300_KO0,16_KE17,27.htm?jl=1008985937528","Hidden for privacy reasons","0.0","CSS, Git, Test-driven development, Java, OOP","Europe","1356940000","2004096000"
"Customer Advisor","Huge discounts of EE & BT products including your Mobile and\n              Broadband – saving you hundreds of pounds every year. Full Time:\n              Permanent 10hr shifts.…","https://www.glassdoor.co.uk/job-listing/customer-advisor-ee-JV_IC3314251_KO0,16_KE17,19.htm?jl=1009329779916","EE","3.5","Customer service","Europe","501024000","651331200"
"Assembly Line Operator","Producing products to a required quality standard. Must have a\n              good manual dexterity with a practical aptitude. No Experience\n              needed; training will be provided.…","https://www.glassdoor.co.uk/job-listing/assembly-line-operator-tech-optics-ltd-JV_IC2690632_KO0,22_KE23,38.htm?jl=1009329395780","Hidden for privacy reasons","0.0","Computer literacy, English, Assembly","Europe","480148000","624192400"
"Head of Customer Service","My client are a Smart, electric vehicle (EV) charging technology –\n              providing both hardware and software and they're growing at speed\n              in a hot space; green-tech……","https://www.glassdoor.co.uk/job-listing/head-of-customer-service-propel-together-JV_IC2671300_KO0,24_KE25,40.htm?jl=1008595803472","Propel Together","4.0","","Europe","1043800000","2087600000"
"Laboratory Analyst","Current laboratory experience gained within a fast-paced\n              GMP-approved or UKAS accredited testing/QC laboratory would be a\n              distinct advantage.…","https://www.glassdoor.co.uk/job-listing/laboratory-analyst-minerva-scientific-ltd-JV_IC2662625_KO0,18_KE19,41.htm?jl=1009326288361","Hidden for privacy reasons","0.0","GMP, Laboratory experience","Europe","480148000","521900000"
"Archive Assistant","Identifying partnership opportunities and supporting local groups\n              and organisations on projects, displays and learning activities.…","https://www.glassdoor.co.uk/job-listing/archive-assistant-peterborough-limited-JV_IC3254278_KO0,17_KE18,38.htm?jl=1009327537918","Peterborough Limited","2.2","","Europe","250512000","325665600"
"Executive Assistant, Accounting","Key to the position is the ability to keep the Directors\n              organized, prioritized and on time while serving as a ""go to"" for\n              all areas and departments which……","https://www.glassdoor.co.uk/job-listing/executive-assistant-accounting-amazon-digital-uk-limited-JV_IC2671300_KO0,30_KE31,56.htm?jl=1009333548710","Amazon Digital UK Limited","3.7","Microsoft Office","Europe","688908000","1022924000"
"Treasury and Investments Analyst","This opportunity comes along with a competitive salary, 27 days\n              annual leave, optional private medical insurance, on target bonus\n              and strong employer’s……","https://www.glassdoor.co.uk/job-listing/treasury-and-investments-analyst-brit-group-services-JV_IC2671300_KO0,32_KE33,52.htm?jl=1009289874614","Brit Group Services","4.3","","Europe","1002048000","1920592000"
"Graduate Software Engineer","We expect a lot from our Graduates and will encourage you to bring\n              innovative ideas to add real value for our customers, in an\n              environment where ambition for……","https://www.glassdoor.co.uk/job-listing/graduate-software-engineer-sage-JV_IC3381231_KO0,26_KE27,31.htm?jl=1009338663028","Sage","4.0","Sage, DevOps, Communication skills","Europe","897668000","1377816000"
"Junior PR Account Manager","2 years of experience in B2B Tech, Financial, and Corporate PR.\n              Lead client update calls/meetings, quarterly/annual reviews, and\n              internal team meetings.…","https://www.glassdoor.co.uk/job-listing/junior-pr-account-manager-the-ohub-public-relations-JV_IC2671300_KO0,25_KE26,51.htm?jl=1009346186031","The OHUB - Public Relations","5.0","B2B, Public relations","Europe","626280000","709784000"
"Strategic Partnerships Associate","Work closely with the partnerships, sales and marketing leads to\n              develop new strategies to grow sales and explore how can\n              partnerships get more customers……","https://www.glassdoor.co.uk/job-listing/strategic-partnerships-associate-tenzo-JV_IC2671300_KO0,32_KE33,38.htm?jl=1009321047490","Tenzo","4.8","Hospitality, Google Suite, REST, Google Ads","Europe","939420000","1837088000"
"Analyst - Market Access","The Healthcare Service Line works with Pharmaceutical, bio-tech,\n              medical device manufacturers and technology companies throughout\n              the project lifecycle from……","https://www.glassdoor.co.uk/job-listing/analyst-market-access-ipsos-zrt-JV_IC2671300_KO0,21_KE22,31.htm?jl=1009147424037","Ipsos Zrt.","3.4","English, IT, Communication skills","Europe","855916000","1189932000"
"Account Executive - Remote","3+ years front line sales experience, preferably gained in a\n              highly transactional B2B sales environment with a consistent track\n              record of hitting sales targets.…","https://www.glassdoor.co.uk/job-listing/account-executive-remote-info-tech-research-group-ltd-JV_IC2671300_KO0,24_KE25,53.htm?jl=1009274333157","Info-Tech Research Group Ltd","3.6","Sales, B2B sales, IT, Communication skills, Time\n              management","Europe","1002048000","2087600000"
"Trainee Freight Forwarder","Drive, enthusiasm, and ambition is a must to succeed in this role.\n              Become proficient in liaisons with clients to understand their\n              shipping needs to enable you……","https://www.glassdoor.co.uk/job-listing/trainee-freight-forwarder-michelle-denny-recruitment-JV_IC3318403_KO0,25_KE26,52.htm?jl=1009331610380","Michelle Denny Recruitment","","Spanish, Logistics, Microsoft Office","Europe","501024000","521900000"
"Senior Associate (SAE) - Up to £35k","Experience working with global tech companies is a plus. Industry\n              Knowledge: Strong understanding of the tech industry and current\n              trends.…","https://www.glassdoor.co.uk/job-listing/senior-associate-sae-up-to-35k-golin-JV_IC2671300_KO0,30_KE31,36.htm?jl=1009318241790","Golin","3.7","B2B, Leadership, Communication skills","Europe","626280000","730660000"
"Garment Technologist - Temp cover","Experience within active/ children's wear/ shoes & accessories\n              advantageous but not essential. Conduct fitting sessions for new\n              products in development on a……","https://www.glassdoor.co.uk/job-listing/garment-technologist-temp-cover-oh-polly-JV_IC2671300_KO0,31_KE32,40.htm?jl=1009336280539","Oh Polly","3.2","Organisational skills, Time management","Europe","814164000","897668000"
"Non Fault Claims Handler","Maintaining your own portfolio of work, effectively delivering\n              market leading cost control and ensuring customers are satisfied\n              with the progress of their claim……","https://www.glassdoor.co.uk/job-listing/non-fault-claims-handler-marshmallow-JV_IC2671300_KO0,24_KE25,36.htm?jl=1009297587974","marshmallow","4.1","","Europe","772412000","897668000"
"Managing Associate - Tech IP & Data - Public Sector","A minimum of 6 years post qualified experience gained within a\n              Technology, Commercial or Public Procurement team at a national or\n              specialist law firm, or……","https://www.glassdoor.co.uk/job-listing/managing-associate-tech-ip-data-public-sector-tlt-JV_IC2671300_KO0,45_KE46,49.htm?jl=1009323541525","TLT","3.6","Negotiation","Europe","876792000","1064676000"
"Events Executive - Client Liaison","After two years of continuous service, access group income\n              protection, private medical, and dental insurance. £480 annual\n              allowance for well-being activities or……","https://www.glassdoor.co.uk/job-listing/events-executive-client-liaison-citywire-JV_IC2671300_KO0,31_KE32,40.htm?jl=1009283660775","Citywire","4.2","Microsoft Office, Project management, Customer\n              relationship management, Organisational skills, HubSpot","Europe","688908000","1315188000"
"Customer Happiness Specialist","Pre- and post-sales first line technical advice and support to all\n              Yoto customers, with knowledge base and assistance from Yoto\n              technical team.…","https://www.glassdoor.co.uk/job-listing/customer-happiness-specialist-yoto-JV_IC2671300_KO0,29_KE30,34.htm?jl=1009341418184","Yoto","4.3","French, Spanish, Sales, Technical support, Zendesk","Europe","542776000","584528000"
"Managing Consultant- Agile Transformation","Experience in leading and supporting sales efforts, as well as\n              shaping deal and engagement commercials, with the ability to\n              achieve sales targets of at least ……","https://www.glassdoor.co.uk/job-listing/managing-consultant-agile-transformation-capgemini-invent-JV_IC2671300_KO0,40_KE41,57.htm?jl=1009342155429","Capgemini Invent","4.2","Sales","Europe","1503072000","1795336000"
"People Technology Reporting Analyst","Act as the voice of the data, interpreting and presenting insights\n              in a non-technical way. Be able to evaluate information from\n              multiple sources to understand……","https://www.glassdoor.co.uk/job-listing/people-technology-reporting-analyst-british-heart-foundation-JV_IC2671300_KO0,35_KE36,60.htm?jl=1009337502465","British Heart Foundation","4.1","Power BI, Microsoft Excel, Tableau, Analysis\n              skills, Predictive analytics","Europe","626280000","688908000"
"Business Development Representative","As a company, Optimove prides itself on promoting young talent\n              internally and cross-functionally and are looking for the best and\n              brightest to get on board to……","https://www.glassdoor.co.uk/job-listing/business-development-representative-optimove-JV_IC2671300_KO0,35_KE36,44.htm?jl=1009337040666","Optimove","4.3","Sales, HubSpot, Time management","Europe","626280000","814164000"
"Content Creative","*Community Connector:* Build a community user system, collect user\n              feedback on social media platforms, assist in product research,\n              and drive product improvement……","https://www.glassdoor.co.uk/job-listing/content-creative-novum-studio-ltd-JV_IC2671300_KO0,16_KE17,33.htm?jl=1009297862864","Hidden for privacy reasons","0.0","Social media management, Analysis skills, Marketing","Europe","501024000","651331200"
"Quality Officer","2-3 hour team interview incl presentation/task. We use unique\n              remote patient monitoring solutions (including the world’s first\n              at-home blood count analyser) and……","https://www.glassdoor.co.uk/job-listing/quality-officer-entia-ltd-JV_IC2671300_KO0,15_KE16,25.htm?jl=1009309032530","Entia Ltd","3.9","Quality management, Product development, Agile","Europe","688908000","1461320000"
"Scrum Master","Hybrid Working (at least 1 - 2 days in office per week). Work with\n              the CTO to align team with the product vision, sprint goals, and\n              other necessary information.…","https://www.glassdoor.co.uk/job-listing/scrum-master-evc-JV_IC3295073_KO0,12_KE13,16.htm?jl=1009330167202","EVC","3.0","Jira, Scrum, Software development, Leadership,\n              Communication skills","Europe","1210808000","1461320000"
"Business Manager","A health plan that gives you money back on everyday medical costs\n              for all the family, as well as access to a digital GP.…","https://www.glassdoor.co.uk/job-listing/business-manager-bidfood-JV_IC2690632_KO0,16_KE17,24.htm?jl=1009346082087","Hidden for privacy reasons","0.0","Communication skills","Europe","125256000","162832800"
"Clinical Patient Coordinator (Telehealth)","Minimum 2 years of experience in a patient or customer facing\n              role. Tech-savvy, with the ability to quickly learn and adapt to\n              new technologies.…","https://www.glassdoor.co.uk/job-listing/clinical-patient-coordinator-telehealth-the-gp-service-uk-limited-JV_IC3282857_KO0,39_KE40,65.htm?jl=1009335745035","Hidden for privacy reasons","0.0","English, Communication skills","Europe","521900000","730660000"
"Android Tech Lead | SaaS | London | 120K+","Their apps are regularly seen in the top 10 across all the major\n              app charts with one of their products staking the claim of the top\n              5 most grossed apps of all……","https://www.glassdoor.co.uk/job-listing/android-tech-lead-saas-london-120k-propel-together-JV_IC2671300_KO0,34_KE35,50.htm?jl=1008045149983","Propel Together","4.0","Android, C++, Leadership, Communication skills","Europe","2505120000","3256656000"
"Paralegal","Fielding telephone calls and dealing with general queries received\n              from parties involved in the claims including the insureds,\n              insurers, experts and witnesses.…","https://www.glassdoor.co.uk/job-listing/paralegal-davies-JV_IC2691218_KO0,9_KE10,16.htm?jl=1009283571929","Davies","3.1","IT, Communication skills","Europe","459272000","597053600"
"Graduate Recruitment Consultant | FinTech (Investment Banking/\n            Hedge Funds)","Continually selling to both candidates and clients throughout the\n              sales process. Degree 2.1 or higher from a Top University (not\n              needed if you have excellent……","https://www.glassdoor.co.uk/job-listing/graduate-recruitment-consultant-fintech-investment-banking-hedge-funds-tmo-ltd-JV_IC2671300_KO0,70_KE71,78.htm?jl=1009334070444","Hidden for privacy reasons","0.0","Sales","Europe","835040000","1043800000"
"Product Marketing Specialist","Create and manage marketing collateral: You'll craft value\n              messaging that captivates, educates, and converts in the form of\n              positioning documents, website copy,……","https://www.glassdoor.co.uk/job-listing/product-marketing-specialist-wellhub-JV_IC2671300_KO0,28_KE29,36.htm?jl=1009320521168","Wellhub","4.2","Public speaking, English, Project management,\n              Communication skills, Marketing","Europe","1002048000","1878840000"
"PR Account Executive","Must have at least one year of experience in a PR and\n              communications-focused role, preferably working with Tech\n              clients.…","https://www.glassdoor.co.uk/job-listing/pr-account-executive-digital-waffle-JV_IC2687487_KO0,20_KE21,35.htm?jl=1009319769063","Digital Waffle","4.7","English","Europe","584528000","730660000"
"Copywriter","Develop and write clear, concise, and engaging copy for a variety\n              of health tech mediums, including websites, emails, social media,\n              and marketing collateral.…","https://www.glassdoor.co.uk/job-listing/copywriter-gendergp-JV_IC2671300_KO0,10_KE11,19.htm?jl=1009253585179","GenderGP","2.0","Email marketing, Content management systems,\n              English, Project management, Content creation","Europe","584528000","939420000"
"Front End Developer","Working closely with the internal creative team to aid project\n              efficiency. Professional attitude, excellent communication skills,\n              verbal and written.…","https://www.glassdoor.co.uk/job-listing/front-end-developer-ncs-ltd-JV_IC2671300_KO0,19_KE20,27.htm?jl=1009291353210","Hidden for privacy reasons","0.0","CSS, React, JavaScript, SASS, SEO","Europe","730660000","835040000"
"Garment Technologist","3 – 4 years plus recent experience working as a Womenswear Garment\n              Technologist within high street womenswear (supply preferred).\n              MUST HAVES TO BE SHORTLISTED.…","https://www.glassdoor.co.uk/job-listing/garment-technologist-dobson-welch-JV_IC3283570_KO0,20_KE21,33.htm?jl=1009326830210","Dobson Welch","5.0","","Europe","730660000","835040000"
"House Host / Receptionist","Previous experience within hospitality is highly desirable\n              (hotels, student living, hostels, build to rent accommodation,\n              including wider hospitality sectors……","https://www.glassdoor.co.uk/job-listing/house-host-receptionist-saco-JV_IC3527944_KO0,23_KE24,28.htm?jl=1009318651719","SACO","4.1","Hospitality, Communication skills","Europe","480148000","624192400"
"BTEC Tech Awards Sept 22 - Animal Care - Moderator","Moderators are responsible for moderating centres’ assessment of\n              candidates’ work in accordance with the agreed assessment criteria\n              and the awarding……","https://www.glassdoor.co.uk/job-listing/btec-tech-awards-sept-22-animal-care-moderator-pearson-JV_IC2671300_KO0,46_KE47,54.htm?jl=1008905957973","Pearson","3.8","Teaching","Europe","563652000","647156000"
"Customer Success Advisor","Ensure your positive attitude shines through with any potential\n              customers. Respond to any customer queries by telephone and email,\n              in a professional timely……","https://www.glassdoor.co.uk/job-listing/customer-success-advisor-the-right-fuelcard-company-JV_IC3414359_KO0,24_KE25,51.htm?jl=1009340330128","The Right Fuelcard Company","4.1","","Europe","480148000","624192400"
"South Yorkshire Woodland Partnership Tech & Admin Officer\n            (Maternity Cover)","As Technical and Administration Officer you will enable delivery\n              of woodland creation targets within the South Yorkshire area of\n              the Northern Forest by……","https://www.glassdoor.co.uk/job-listing/south-yorkshire-woodland-partnership-tech-admin-officer-maternity-cover-sheffield-rotherham-wildlife-trust-JV_IC3414736_KO0,71_KE72,106.htm?jl=1009332622077","Hidden for privacy reasons","0.0","","Europe","521900000","678470000"
"Tech Lead","Work closely with the product owner and product designer to refine\n              new ideas and translate them into technically feasible products.…","https://www.glassdoor.co.uk/job-listing/tech-lead-log-my-care-JV_IC2671300_KO0,9_KE10,21.htm?jl=1009278610124","Log my Care","5.0","Node.js, React, MongoDB, AWS, Express.js","Europe","1461320000","1878840000"
"English Editor","Monthly office lunches, office snacks, social activities, and\n              seasonal parties. Access to our benefit platform “Perkbox”, which\n              provides a range of discounts……","https://www.glassdoor.co.uk/job-listing/english-editor-mdpi-uk-JV_IC2691218_KO0,14_KE15,22.htm?jl=1007839932772","MDPI UK","2.2","English, Translation, Time management, Office\n              experience","Europe","542776000","705608800"
"Sterile Services Process Tech","Discounted access to secure video and telephone GP consultations\n              and a suite of healthcare management tools, provided by digital\n              healthcare company Doctor Care……","https://www.glassdoor.co.uk/job-listing/sterile-services-process-tech-nuffield-health-JV_IC3414382_KO0,29_KE30,45.htm?jl=1009316752171","Nuffield Health","3.4","Communication skills","Europe","480148000","624192400"
"Office Coordinator (Part-time)","Be skilled at planning, organizing, prioritizing and executing\n              simultaneous projects and activities. Manage warehouse, inventory,\n              equipment and office material.…","https://www.glassdoor.co.uk/job-listing/office-coordinator-part-time-feverup-JV_IC2671300_KO0,28_KE29,36.htm?jl=1009313972245","FeverUp","3.6","English, Communication skills, Time management","Europe","584528000","1148180000"
"Communications and Events Officer PEC","Assistant with the monitoring of social media platforms to report\n              on engagement and contribute to data-driven communications\n              strategy.…","https://www.glassdoor.co.uk/job-listing/communications-and-events-officer-pec-newcastle-university-JV_IC2671300_KO0,37_KE38,58.htm?jl=1009338507260","Newcastle University","4.0","Microsoft Powerpoint, Blogging, WordPress, Social\n              media management, Administrative experience","Europe","584528000","759886400"
"B2B Marketing Specialist - Agri & Climate Tech PR","Ideating and executing a marketing strategy across multiple\n              touchpoints, to feed the inbound and outbound opportunities of\n              lead generation and visibility for……","https://www.glassdoor.co.uk/job-listing/b2b-marketing-specialist-agri-climate-tech-pr-the-ohub-public-relations-JV_IC3298888_KO0,45_KE46,71.htm?jl=1009258848862","The OHUB - Public Relations","5.0","French, English, B2B marketing, German","Europe","626280000","730660000"
"Call Centre Agent","We specialise in providing travel insurance to customers with\n              pre-existing medical conditions. *Customer Interaction:* Engage\n              with customers regarding their……","https://www.glassdoor.co.uk/job-listing/call-centre-agent-brokersure-ltd-JV_IC3315484_KO0,17_KE18,32.htm?jl=1009338536011","Hidden for privacy reasons","0.0","Customer service","Europe","459272000","563652000"
"Service Advisor","As a Service Advisor, you play a vital role in the dealership,\n              being the point of contact between the customers and our\n              workshop.…","https://www.glassdoor.co.uk/job-listing/service-advisor-marshall-motor-group-JV_IC2671300_KO0,15_KE16,36.htm?jl=1009338756039","Marshall Motor Group","3.1","Customer service","Europe","563652000","584528000"
"Head Waiter/Waitress/ Supervisor","Pursue perfection in hospitality while maintaining a warm and\n              friendly atmosphere. Christmas day/eve and New Years day/eve off.…","https://www.glassdoor.co.uk/job-listing/head-waiter-waitress-supervisor-princess-of-shoreditch-JV_IC2671300_KO0,31_KE32,54.htm?jl=1009340136499","Hidden for privacy reasons","0.0","Organisational skills","Europe","793288000","1031274400"
"Senior Manager, Influencer Relations and Communications","Create an always on influencer approach through education on the\n              Spotify platform and product, access to Spotify Premium, invites\n              to local and Global events and……","https://www.glassdoor.co.uk/job-listing/senior-manager-influencer-relations-and-communications-spotify-JV_IC2671300_KO0,54_KE55,62.htm?jl=1009326737756","Spotify","4.0","Project management, Presentation skills, IT,\n              Marketing","Europe","835040000","2171104000"
"Delivery Driver- TPS Tunbridge Wells","Assist with picking and packing parts orders and delivering to\n              customers. Previous experience as a Parts Delivery Driver, driving\n              a long wheel base van.…","https://www.glassdoor.co.uk/job-listing/delivery-driver-tps-tunbridge-wells-marshall-motor-group-JV_IC2691197_KO0,35_KE36,56.htm?jl=1009333064677","Marshall Motor Group","3.1","Driving, Delivery driver experience","Europe","521900000","605404000"
"Implementation Specialist","You seek to empathise with customers, understand internal and\n              external stakeholders, uphold a high quality bar, provide\n              actionable feedback, and level up those……","https://www.glassdoor.co.uk/job-listing/implementation-specialist-healthtech-1-JV_IC2671300_KO0,25_KE26,38.htm?jl=1009265939602","Hidden for privacy reasons","0.0","French, Microsoft Excel","Europe","730660000","939420000"
"Smart Metering Apprentice","A full UK driving licence with 6 points or less. Sending data in\n              real time, they show our customers exactly how much energy they’re\n              using in pounds and pence –……","https://www.glassdoor.co.uk/job-listing/smart-metering-apprentice-centrica-JV_IC2675343_KO0,25_KE26,34.htm?jl=1009321824909","Centrica","3.9","","Europe","313140000","501024000"
"Frontend Engineer","Frontend Engineer | London (hybrid working 3 days per week in our\n              new office in Hammersmith, with free breakfast daily and gym\n              membership).…","https://www.glassdoor.co.uk/job-listing/frontend-engineer-getground-JV_IC2671300_KO0,17_KE18,27.htm?jl=1008301987202","GetGround","3.5","Go, CSS, React, Redux, Unit testing","Europe","1315188000","1941468000"
"Housekeeping Assistant","You will have previous experience working in a busy, hands-on role\n              (ideally within a hotel / hospitality setting), with a proven\n              track record of dealing with……","https://www.glassdoor.co.uk/job-listing/housekeeping-assistant-inspired-villages-JV_IC3378624_KO0,22_KE23,40.htm?jl=1009332794840","Inspired Villages","4.4","","Europe","626280000","1356940000"
"Privacy Advisor","Working closely with Legal and the Privacy Ops Analyst as an\n              escalation point of contact for data subject requests from\n              customers and employees.…","https://www.glassdoor.co.uk/job-listing/privacy-advisor-trainline-JV_IC2671300_KO0,15_KE16,25.htm?jl=1009286585163","Trainline","3.9","IT","Europe","605404000","876792000"
"Graduate Research Analyst","An academic passionate about learning and eager to explore new\n              frontiers of knowledge. Competitive rewards with an opportunity to\n              be at the forefront of……","https://www.glassdoor.co.uk/job-listing/graduate-research-analyst-the-ohub-public-relations-JV_IC2671300_KO0,25_KE26,51.htm?jl=1009258803299","The OHUB - Public Relations","5.0","Analysis skills, AI, Communication skills","Europe","459272000","626280000"
"EIT Operations","Confidence with undertaking work assignments with a moderate level\n              of guidance and direction. The Support Technician role plays a\n              vital part in supporting our……","https://www.glassdoor.co.uk/job-listing/eit-operations-just-eat-takeaway-com-JV_IC2671300_KO0,14_KE15,36.htm?jl=1009329569983","Just Eat Takeaway.com","3.8","Jira, Operating systems, Customer service, English,\n              Windows","Europe","563652000","1398692000"
"Internal Communications Associate (Technology)","A project management approach to push and drive things through\n              whilst getting the best out of people along the way to deliver the\n              desired outcome.…","https://www.glassdoor.co.uk/job-listing/internal-communications-associate-technology-synechron-JV_IC2671300_KO0,44_KE45,54.htm?jl=1009287325502","Synechron","4.2","Proofreading, Communication skills, Marketing","Europe","855916000","1252560000"
"Recruitment Resourcer","This is NOT an entry level opportunity into employment instead, we\n              seek individuals with prior commercial experience in similar\n              working environments.…","https://www.glassdoor.co.uk/job-listing/recruitment-resourcer-impellam-group-JV_IC2671300_KO0,21_KE22,36.htm?jl=1009317039778","Impellam Group","4.2","Customer service, Communication skills","Europe","521900000","678470000"
"Junior Tech PR Account Manager","Demonstrated excellence in writing skills and thought leadership.\n              If you're a PR enthusiast with a keen interest in B2B, technology,\n              and marketing, this is the……","https://www.glassdoor.co.uk/job-listing/junior-tech-pr-account-manager-the-ohub-public-relations-JV_IC3527320_KO0,30_KE31,56.htm?jl=1009258841293","The OHUB - Public Relations","5.0","Business processes, Organisational skills, Media\n              relations, Leadership","Europe","542776000","584528000"
"Customer Support Advisor","Must be an excellent communicator with the ability to build\n              rapport quickly and easily with customers from all walks of life.…","https://www.glassdoor.co.uk/job-listing/customer-support-advisor-simplisafe-JV_IC2691218_KO0,24_KE25,35.htm?jl=1009319099549","SimpliSafe","3.4","Customer service, Technical support","Europe","501024000","563652000"
"Customer Support Executive","Our friendly Customer Support Executives are responsible for\n              managing a client base daily, this role involves handling a\n              mixture of heavy administration duties……","https://www.glassdoor.co.uk/job-listing/customer-support-executive-carfinance247-JV_IC2691218_KO0,26_KE27,40.htm?jl=1009263402060","CarFinance247","3.6","","Europe","542776000","626280000"
"Digital, Data & Technology Solutions Apprentice","All applicants are subject to thorough screening and successful\n              candidates are subject to the relevant level of criminal record\n              checks with national police……","https://www.glassdoor.co.uk/job-listing/digital-data-technology-solutions-apprentice-education-development-trust-JV_IC2675152_KO0,44_KE45,72.htm?jl=1009331428023","Education Development Trust","4.2","IT","Europe","521900000","678470000"
"Assistant Accountant","In partnership with Glasgow Caledonian University, the Assistant\n              Accountant will be supported to undertake the 5-year MAcc that\n              will include a Masters level ……","https://www.glassdoor.co.uk/job-listing/assistant-accountant-blue-triangle-glasgow-housing-association-JV_IC3298888_KO0,20_KE21,62.htm?jl=1009331299699","Blue Triangle (Glasgow) Housing Association","3.3","","Europe","605404000","787025200"
"Graduate Sales Executive - Tech Sales / SaaS","We’re keen to hear from graduates and experienced B2B/tech\n              sales-people alike! Option to work from home 1-2 days per week.\n              Earn £50-80K OTE in year 2-3+.…","https://www.glassdoor.co.uk/job-listing/graduate-sales-executive-tech-sales-saas-appcheck-JV_IC3414359_KO0,40_KE41,49.htm?jl=1009311928976","Hidden for privacy reasons","0.0","Sales, B2B sales","Europe","501024000","835040000"
"Assistant General Manager (AGM)","2 days paid Paw-ternity to look after your first puppy. Family\n              meal and soft drinks when at work. 1,3,5 year anniversary gifts\n              including a weekend away and……","https://www.glassdoor.co.uk/job-listing/assistant-general-manager-agm-blacklock-JV_IC2671300_KO0,29_KE30,39.htm?jl=1009323704634","Blacklock","4.1","Hospitality, IT, Leadership","Europe","1064676000","1384078800"
"Customer Success Manager","Manage the Customer Services function ensuring that Grenadier\n              owner and prospect enquiries are dealt with in a manner befitting\n              of the brand and in line with……","https://www.glassdoor.co.uk/job-listing/customer-success-manager-ineos-automotive-JV_IC2671300_KO0,24_KE25,41.htm?jl=1009339760771","INEOS Automotive","3.5","Customer service, Salesforce","Europe","1210808000","2171104000"
"Procurement Officer","Provide guidance on Great Places Procurement Procedures, ensuring\n              that procurement is performed in a compliant manner. Experience of\n              utilising Microsoft Office.…","https://www.glassdoor.co.uk/job-listing/procurement-officer-great-places-housing-group-JV_IC2691218_KO0,19_KE20,46.htm?jl=1009329247212","Great Places Housing Group","4.0","Procurement, Microsoft Office","Europe","668032000","868441600"
"Startup Associate","Achieve monthly quotas of qualified opportunities and new paying\n              customers. Your primary focus will be to take sales calls with\n              early stage startup founders……","https://www.glassdoor.co.uk/job-listing/startup-associate-vestd-JV_IC2671300_KO0,17_KE18,23.htm?jl=1009329844749","Vestd","4.4","Organisational skills","Europe","584528000","759886400"
"Product Analyst","Support the product specialist team with analysis to help set\n              product direction and executive stakeholder updates. Ad Tech and\n              RTB experience.…","https://www.glassdoor.co.uk/job-listing/product-analyst-choreograph-JV_IC2671300_KO0,15_KE16,27.htm?jl=1009335935908","Choreograph","3.8","NoSQL, Tableau, SQL, New Relic, Scripting","Europe","1043800000","1419568000"
"Claims Handler","As a Claims Handler reporting into the Claims Manager, your\n              journey with Veezu will involve managing all aspects of Veezu\n              Assist’s liaison with customers in……","https://www.glassdoor.co.uk/job-listing/claims-handler-veezu-JV_IC3254456_KO0,14_KE15,20.htm?jl=1009327792348","Veezu","3.5","Customer service, Organisational skills,\n              Communication skills","Europe","501024000","563652000"
"Customer Service Executive","The teams are the primary points of contact for customers\n              including responding to their inbound queries during the lifetime\n              of their loan as well as supporting……","https://www.glassdoor.co.uk/job-listing/customer-service-executive-tandem-bank-JV_IC3300986_KO0,26_KE27,38.htm?jl=1009331457246","Tandem Bank","3.4","Customer service, Organisational skills, IT,\n              Financial services","Europe","501024000","563652000"
"Junior Digital Account Executive","Collaborate with the sales team to identify new business\n              opportunities and support the acquisition of new clients. Job\n              Types: Full-time, Graduate.…","https://www.glassdoor.co.uk/job-listing/junior-digital-account-executive-pollen-JV_IC2671300_KO0,32_KE33,39.htm?jl=1009329367272","Hidden for privacy reasons","0.0","English","Europe","521900000","678470000"
